00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00

0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,n,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,s,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0

