00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,36,00,00,00,00,00
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,00,00,00,00,00
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,34,00,00,00,00,00
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,03,00,00,00,00,00
01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,03,00,00,00,00,00
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,08,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,01,01,01,03,00,00,00,00,00

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,s,0,0,1,0,0,0,0,0

